 1.96200547580006E+03, -1.32527993162825E-01,  2.41712617957430E-02
 1.96200821370009E+03, -1.57309856728502E-01,  2.19621083935411E-02
 1.96201095160012E+03, -1.35198988592080E-01,  1.92579305588536E-02
 1.96201368950015E+03, -6.50783914339483E-02,  1.55558818638166E-02
 1.96201642740018E+03,  4.53708650344404E-02,  1.05572184276361E-02
 1.96201916530022E+03,  1.75612486206528E-01,  4.56889768648424E-03
 1.96202190320025E+03,  2.89657522407592E-01, -1.52172093872704E-03
 1.96202464110028E+03,  3.45098940546417E-01, -6.72729550566442E-03
 1.96202737900031E+03,  3.13679861928841E-01, -1.06161664934011E-02
 1.96203011690034E+03,  1.99129219478698E-01, -1.36933451477135E-02
 1.96203285480037E+03,  3.67712810347248E-02, -1.71478773458988E-02
 1.96203559270040E+03, -1.25559451240519E-01, -2.20120573829498E-02
 1.96203833060043E+03, -2.49763988983098E-01, -2.82620536675940E-02
 1.96204106850046E+03, -3.17123787497792E-01, -3.45165716891340E-02
 1.96204380640049E+03, -3.24180023965711E-01, -3.85914278642864E-02
 1.96204654430052E+03, -2.76134849734290E-01, -3.85732269705618E-02
 1.96204928220055E+03, -1.86419068389120E-01, -3.37586488435952E-02
 1.96205202010058E+03, -7.87252846685915E-02, -2.49403546016019E-02
 1.96205475800062E+03,  1.79922960491166E-02, -1.39458489161774E-02
 1.96205749590065E+03,  8.27988518444346E-02, -2.77246586749162E-03
 1.96206023380068E+03,  1.13369894939023E-01,  7.14382329116250E-03
 1.96206297170071E+03,  1.22440919373542E-01,  1.51558325563149E-02
 1.96206570960074E+03,  1.22258681810865E-01,  2.11586739119637E-02
 1.96206844750077E+03,  1.12119865317600E-01,  2.52136552374093E-02
 1.96207118540080E+03,  8.13254241925588E-02,  2.73817305877791E-02
 1.96207392330083E+03,  2.39107643427866E-02,  2.78254662008671E-02
 1.96207666120086E+03, -5.01879401358885E-02,  2.69466651318042E-02
 1.96207939910089E+03, -1.17997823027064E-01,  2.52902352657328E-02
 1.96208213700092E+03, -1.55989248605695E-01,  2.32097044707904E-02
 1.96208487490095E+03, -1.49788105235433E-01,  2.05971378032198E-02
 1.96208761280098E+03, -9.52542800209232E-02,  1.69877400501746E-02
 1.96209035070101E+03,  3.47781458197130E-03,  1.20189105626756E-02
 1.96209308860105E+03,  1.31489116816301E-01,  5.88943307157107E-03
 1.96209582650108E+03,  2.58312712444161E-01, -5.56796705296206E-04
 1.96209856440111E+03,  3.41584985719359E-01, -6.23132583714269E-03
 1.96210130230114E+03,  3.44491637646704E-01, -1.04682539458336E-02
 1.96210404020117E+03,  2.57240117999299E-01, -1.35268155963840E-02
 1.96210677810120E+03,  1.04942603546269E-01, -1.65160792051965E-02
 1.96210951600123E+03, -6.56957390137560E-02, -2.06615758192154E-02
 1.96211225390126E+03, -2.10071072585296E-01, -2.63371118496310E-02
 1.96211499180129E+03, -3.01486486222130E-01, -3.25425644917497E-02
 1.96211772970132E+03, -3.31397655831984E-01, -3.72353448176206E-02
 1.96212046760135E+03, -3.02188379043875E-01, -3.83277668223892E-02
 1.96212320550138E+03, -2.24145282696143E-01, -3.47334257158498E-02
 1.96212594340141E+03, -1.17727197737288E-01, -2.68624944050993E-02
 1.96212868130145E+03, -1.20068514809744E-02, -1.63415051077622E-02
 1.96213141920148E+03,  6.65450967799320E-02, -5.19946533919234E-03
 1.96213415710151E+03,  1.07776962908443E-01,  4.95469555543796E-03
 1.96213689500154E+03,  1.20509265457933E-01,  1.33100342608794E-02
 1.96213963290157E+03,  1.20001016943856E-01,  1.97013777069711E-02
 1.96214237080160E+03,  1.11886270283354E-01,  2.42145742349878E-02
 1.96214510870163E+03,  8.84345478939785E-02,  2.69286702737898E-02
 1.96214784660166E+03,  4.02595412995709E-02,  2.79493987710677E-02
 1.96215058450169E+03, -2.91955649609205E-02,  2.75680949530160E-02
 1.96215332240172E+03, -1.00842496636081E-01,  2.62542150341313E-02
 1.96215606030175E+03, -1.50147279702599E-01,  2.43828817648032E-02
 1.96215879820178E+03, -1.59158806056183E-01,  2.19297776386399E-02
 1.96216153610181E+03, -1.20542102353768E-01,  1.84760377157949E-02
 1.96216427400185E+03, -3.54675528003410E-02,  1.36048699608851E-02
 1.96216701190188E+03,  8.59654923840804E-02,  7.39823414842399E-03
 1.96216974980191E+03,  2.19511186600407E-01,  6.27329170668070E-04
 1.96217248770194E+03,  3.25699933186751E-01, -5.55271841740248E-03
 1.96217522560197E+03,  3.62407165106025E-01, -1.02563614043932E-02
 1.96217796350200E+03,  3.07196771685561E-01, -1.34689454678243E-02
 1.96218070140203E+03,  1.72526975056678E-01, -1.61478002557536E-02
 1.96218343930206E+03,  1.63125882485201E-04, -1.96304762747794E-02
 1.96218617720209E+03, -1.61063076439203E-01, -2.46496245361154E-02
