 1.96200547580006E+03	 2.55549837877899E-02
 1.96200821370009E+03	 2.32740920924664E-02
 1.96201095160012E+03	 2.02445110259643E-02
 1.96201368950015E+03	 1.60548834573658E-02
 1.96201642740018E+03	 1.05642347159766E-02
 1.96201916530022E+03	 4.22178023594194E-03
 1.96202190320025E+03	-2.02466507834443E-03
 1.96202464110028E+03	-7.22236189571162E-03
 1.96202737900031E+03	-1.10297649627842E-02
 1.96203011690034E+03	-1.40361411991427E-02
 1.96203285480037E+03	-1.74675533417776E-02
 1.96203559270040E+03	-2.23497561543422E-02
 1.96203833060043E+03	-2.86452175107844E-02
 1.96204106850046E+03	-3.49815311954104E-02
 1.96204380640049E+03	-3.92001867909469E-02
 1.96204654430052E+03	-3.93963429864929E-02
 1.96204928220055E+03	-3.48292057961487E-02
 1.96205202010058E+03	-2.62119369174932E-02
 1.96205475800062E+03	-1.52886468235698E-02
 1.96205749590065E+03	-4.01591865896295E-03
 1.96206023380068E+03	 6.14753942938045E-03
 1.96206297170071E+03	 1.44891155343705E-02
 1.96206570960074E+03	 2.08419639831107E-02
 1.96206844750077E+03	 2.52444149180530E-02
 1.96207118540080E+03	 2.77706977721534E-02
 1.96207392330083E+03	 2.85931277904286E-02
 1.96207666120086E+03	 2.80739728895593E-02
 1.96207939910089E+03	 2.66598764175096E-02
 1.96208213700092E+03	 2.45942940409895E-02
 1.96208487490095E+03	 2.17233992149010E-02
 1.96208761280098E+03	 1.76465805634610E-02
 1.96209035070101E+03	 1.21518086231006E-02
 1.96209308860105E+03	 5.59743187763416E-03
 1.96209582650108E+03	-1.08116727666983E-03
 1.96209856440111E+03	-6.80249769603053E-03
 1.96210130230114E+03	-1.09792623911040E-02
 1.96210404020117E+03	-1.39612413929743E-02
 1.96210677810120E+03	-1.69091502230186E-02
 1.96210951600123E+03	-2.10520331459352E-02
 1.96211225390126E+03	-2.67498541048651E-02
 1.96211499180129E+03	-3.30067668148691E-02
 1.96211772970132E+03	-3.78070660351348E-02
 1.96212046760135E+03	-3.90832144233524E-02
 1.96212320550138E+03	-3.57280555988737E-02
 1.96212594340141E+03	-2.80832643296619E-02
