1952.000000000	-0.34	0.34
1952.083333000	-0.36	0.17
1952.166667000	-0.37	0.12
1952.250000000	-0.28	0.20
1952.333333000	-0.13	0.11
1952.416667000	-0.04	-0.11
1952.500000000	-0.15	-0.20
1952.583333000	-0.34	-0.09
1952.666667000	-0.26	0.08
1952.750000000	0.10	0.03
1952.833333000	0.38	-0.12
1952.916667000	0.47	-0.02
1953.000000000	0.45	0.16
1953.083333000	0.49	0.19
1953.166667000	0.58	0.29
1953.250000000	0.65	0.40
1953.333333000	0.74	0.33
1953.416667000	0.84	0.28
1953.500000000	0.73	0.26
1953.583333000	0.42	0.29
1953.666667000	0.14	0.33
1953.750000000	0.00	0.28
1953.833333000	-0.12	0.21
1953.916667000	-0.20	0.17
1954.000000000	-0.21	0.19
1954.083333000	-0.15	0.17
1954.166667000	-0.14	0.11
1954.250000000	-0.16	0.08
1954.333333000	-0.15	-0.06
1954.416667000	-0.11	-0.31
1954.500000000	-0.13	-0.48
1954.583333000	-0.21	-0.55
1954.666667000	-0.30	-0.59
1954.750000000	-0.38	-0.64
1954.833333000	-0.44	-0.64
1954.916667000	-0.44	-0.55
1955.000000000	-0.42	-0.59
1955.083333000	-0.43	-0.71
1955.166667000	-0.42	-0.72
1955.250000000	-0.36	-0.76
1955.333333000	-0.28	-0.77
1955.416667000	-0.24	-0.76
1955.500000000	-0.20	-0.78
1955.583333000	-0.11	-0.72
1955.666667000	-0.04	-0.85
1955.750000000	0.02	-1.14
1955.833333000	0.14	-1.22
1955.916667000	0.25	-1.09
1956.000000000	0.30	-0.95
1956.083333000	0.31	-0.88
1956.166667000	0.23	-0.75
1956.250000000	0.10	-0.57
1956.333333000	0.08	-0.59
1956.416667000	0.13	-0.70
1956.500000000	0.04	-0.68
1956.583333000	-0.11	-0.65
1956.666667000	-0.17	-0.73
1956.750000000	-0.23	-0.71
1956.833333000	-0.36	-0.56
1956.916667000	-0.51	-0.34
1957.000000000	-0.56	-0.11
1957.083333000	-0.57	0.02
1957.166667000	-0.59	0.13
1957.250000000	-0.57	0.34
1957.333333000	-0.51	0.39
1957.416667000	-0.46	0.25
1957.500000000	-0.32	0.23
1957.583333000	-0.04	0.34
1957.666667000	0.25	0.46
1957.750000000	0.39	0.59
1957.833333000	0.39	0.70
1957.916667000	0.37	0.86
1958.000000000	0.34	1.09
1958.083333000	0.31	1.17
1958.166667000	0.33	0.96
1958.250000000	0.44	0.70
1958.333333000	0.60	0.57
1958.416667000	0.72	0.42
1958.500000000	0.76	0.33
1958.583333000	0.68	0.29
1958.666667000	0.51	0.18
1958.750000000	0.28	0.19
1958.833333000	0.07	0.34
1958.916667000	-0.05	0.45
1959.000000000	-0.16	0.46
1959.083333000	-0.30	0.40
1959.166667000	-0.38	0.32
1959.250000000	-0.44	0.29
1959.333333000	-0.49	0.17
1959.416667000	-0.54	-0.02
1959.500000000	-0.58	-0.02
1959.583333000	-0.62	0.08
1959.666667000	-0.62	0.07
1959.750000000	-0.59	-0.03
1959.833333000	-0.56	-0.13
1959.916667000	-0.57	-0.20
1960.000000000	-0.60	-0.28
1960.083333000	-0.61	-0.34
1960.166667000	-0.61	-0.24
1960.250000000	-0.61	-0.08
1960.333333000	-0.60	-0.10
1960.416667000	-0.54	-0.21
1960.500000000	-0.41	-0.23
1960.583333000	-0.26	-0.20
1960.666667000	-0.05	-0.14
1960.750000000	0.27	-0.12
1960.833333000	0.55	-0.06
1960.916667000	0.64	0.03
1961.000000000	0.62	-0.03
1961.083333000	0.58	-0.12
1961.166667000	0.57	-0.19
1961.250000000	0.54	-0.22
1961.333333000	0.38	-0.16
1961.416667000	0.09	-0.14
1961.500000000	-0.21	-0.18
1961.583333000	-0.30	-0.22
1961.666667000	-0.21	-0.29
1961.750000000	-0.09	-0.37
1961.833333000	-0.02	-0.39
1961.916667000	0.00	-0.47
1962.000000000	-0.04	-0.53
1962.083333000	-0.10	-0.45
1962.166667000	-0.13	-0.34
1962.250000000	-0.22	-0.26
1962.333333000	-0.32	-0.22
1962.416667000	-0.33	-0.18
1962.500000000	-0.32	-0.17
1962.583333000	-0.30	-0.21
1962.666667000	-0.25	-0.26
1962.750000000	-0.22	-0.24
1962.833333000	-0.15	-0.22
1962.916667000	-0.06	-0.27
1963.000000000	-0.03	-0.29
1963.083333000	-0.09	-0.22
1963.166667000	-0.17	-0.14
1963.250000000	-0.20	-0.07
1963.333333000	-0.17	-0.10
1963.416667000	-0.14	-0.09
1963.500000000	-0.19	0.15
1963.583333000	-0.24	0.37
1963.666667000	-0.22	0.43
1963.750000000	-0.19	0.51
1963.833333000	-0.20	0.56
1963.916667000	-0.23	0.51
1964.000000000	-0.22	0.43
1964.083333000	-0.24	0.26
1964.166667000	-0.31	0.01
1964.250000000	-0.35	-0.15
1964.333333000	-0.32	-0.29
1964.416667000	-0.35	-0.46
1964.500000000	-0.43	-0.57
1964.583333000	-0.44	-0.74
1964.666667000	-0.43	-0.95
1964.750000000	-0.47	-1.02
1964.833333000	-0.52	-0.97
1964.916667000	-0.53	-0.77
1965.000000000	-0.48	-0.51
1965.083333000	-0.37	-0.42
1965.166667000	-0.26	-0.38
1965.250000000	-0.18	-0.23
1965.333333000	-0.11	-0.09
1965.416667000	-0.02	0.06
1965.500000000	0.07	0.25
1965.583333000	0.01	0.42
1965.666667000	-0.22	0.55
1965.750000000	-0.38	0.72
1965.833333000	-0.36	0.82
1965.916667000	-0.26	0.80
1966.000000000	-0.20	0.72
1966.083333000	-0.22	0.71
1966.166667000	-0.25	0.71
1966.250000000	-0.27	0.53
1966.333333000	-0.27	0.37
1966.416667000	-0.27	0.40
1966.500000000	-0.27	0.47
1966.583333000	-0.22	0.44
1966.666667000	-0.14	0.32
1966.750000000	-0.09	0.18
1966.833333000	-0.04	0.07
1966.916667000	0.03	-0.12
1967.000000000	0.05	-0.45
1967.083333000	0.04	-0.55
1967.166667000	0.08	-0.31
1967.250000000	0.14	0.01
1967.333333000	0.09	0.16
1967.416667000	-0.02	0.13
1967.500000000	-0.05	0.05
1967.583333000	0.00	-0.07
1967.666667000	-0.03	-0.14
1967.750000000	-0.14	-0.06
1967.833333000	-0.27	0.02
1967.916667000	-0.34	-0.02
1968.000000000	-0.32	-0.06
1968.083333000	-0.28	-0.11
1968.166667000	-0.30	-0.25
1968.250000000	-0.34	-0.31
1968.333333000	-0.33	-0.21
1968.416667000	-0.31	-0.04
1968.500000000	-0.27	0.08
1968.583333000	-0.15	0.08
1968.666667000	0.02	0.10
1968.750000000	0.18	0.33
1968.833333000	0.24	0.57
1968.916667000	0.31	0.74
1969.000000000	0.43	1.00
1969.083333000	0.51	1.09
1969.166667000	0.52	0.84
1969.250000000	0.47	0.58
1969.333333000	0.40	0.38
1969.416667000	0.33	0.20
1969.500000000	0.24	0.25
1969.583333000	0.08	0.47
1969.666667000	-0.09	0.57
1969.750000000	-0.19	0.57
1969.833333000	-0.21	0.61
1969.916667000	-0.19	0.61
1970.000000000	-0.16	0.53
1970.083333000	-0.21	0.44
1970.166667000	-0.26	0.34
1970.250000000	-0.24	0.29
1970.333333000	-0.21	0.24
1970.416667000	-0.21	0.09
1970.500000000	-0.25	-0.10
1970.583333000	-0.24	-0.26
1970.666667000	-0.19	-0.39
1970.750000000	-0.19	-0.46
1970.833333000	-0.25	-0.54
1970.916667000	-0.29	-0.81
1971.000000000	-0.31	-1.02
1971.083333000	-0.35	-1.02
1971.166667000	-0.40	-0.91
1971.250000000	-0.37	-0.72
1971.333333000	-0.30	-0.60
1971.416667000	-0.30	-0.61
1971.500000000	-0.26	-0.65
1971.583333000	-0.23	-0.72
1971.666667000	-0.27	-0.71
1971.750000000	-0.27	-0.55
1971.833333000	-0.20	-0.41
1971.916667000	-0.11	-0.35
1972.000000000	-0.05	-0.22
1972.083333000	-0.05	-0.04
1972.166667000	-0.07	0.14
1972.250000000	-0.07	0.37
1972.333333000	-0.07	0.51
1972.416667000	-0.07	0.50
1972.500000000	-0.14	0.45
1972.583333000	-0.25	0.42
1972.666667000	-0.36	0.53
1972.750000000	-0.45	0.74
1972.833333000	-0.46	0.86
1972.916667000	-0.41	0.94
1973.000000000	-0.38	0.91
1973.083333000	-0.40	0.70
1973.166667000	-0.49	0.43
1973.250000000	-0.61	0.16
1973.333333000	-0.67	-0.08
1973.416667000	-0.71	-0.35
1973.500000000	-0.68	-0.58
1973.583333000	-0.54	-0.78
1973.666667000	-0.35	-0.98
1973.750000000	-0.21	-1.18
1973.833333000	-0.14	-1.43
1973.916667000	-0.15	-1.63
1974.000000000	-0.21	-1.50
1974.083333000	-0.23	-1.22
1974.166667000	-0.16	-1.02
1974.250000000	-0.04	-0.86
1974.333333000	0.04	-0.72
1974.416667000	0.06	-0.69
1974.500000000	0.05	-0.67
1974.583333000	0.05	-0.63
1974.666667000	0.02	-0.68
1974.750000000	0.00	-0.78
1974.833333000	-0.01	-0.83
1974.916667000	-0.04	-0.75
1975.000000000	-0.16	-0.56
1975.083333000	-0.27	-0.43
1975.166667000	-0.29	-0.49
1975.250000000	-0.27	-0.64
1975.333333000	-0.28	-0.77
1975.416667000	-0.39	-0.95
1975.500000000	-0.57	-1.20
1975.583333000	-0.73	-1.45
1975.666667000	-0.83	-1.66
1975.750000000	-0.87	-1.75
1975.833333000	-0.87	-1.74
1975.916667000	-0.82	-1.63
1976.000000000	-0.73	-1.31
1976.083333000	-0.64	-0.91
1976.166667000	-0.55	-0.59
1976.250000000	-0.49	-0.44
1976.333333000	-0.49	-0.40
1976.416667000	-0.49	-0.35
1976.500000000	-0.40	-0.30
1976.583333000	-0.21	-0.17
1976.666667000	-0.02	0.09
1976.750000000	0.09	0.31
1976.833333000	0.08	0.36
1976.916667000	0.05	0.25
1977.000000000	0.14	0.16
1977.083333000	0.21	0.13
1977.166667000	0.16	0.08
1977.250000000	0.14	0.01
1977.333333000	0.14	0.04
1977.416667000	0.06	0.25
1977.500000000	-0.01	0.47
1977.583333000	0.17	0.59
1977.666667000	0.50	0.65
1977.750000000	0.63	0.69
1977.833333000	0.51	0.76
1977.916667000	0.30	0.77
1978.000000000	0.09	0.62
1978.083333000	-0.01	0.39
1978.166667000	0.00	0.16
1978.250000000	0.02	0.04
1978.333333000	0.01	-0.03
1978.416667000	-0.04	-0.11
1978.500000000	-0.06	-0.13
1978.583333000	-0.05	-0.17
1978.666667000	-0.06	-0.20
1978.750000000	-0.04	-0.14
1978.833333000	0.00	-0.03
1978.916667000	0.07	0.09
1979.000000000	0.18	0.25
1979.083333000	0.27	0.33
1979.166667000	0.30	0.28
1979.250000000	0.30	0.15
1979.333333000	0.36	0.02
1979.416667000	0.46	0.01
1979.500000000	0.47	0.06
1979.583333000	0.42	0.07
1979.666667000	0.36	0.08
1979.750000000	0.36	0.16
1979.833333000	0.48	0.31
1979.916667000	0.60	0.51
1980.000000000	0.58	0.60
1980.083333000	0.49	0.58
1980.166667000	0.48	0.50
1980.250000000	0.50	0.43
1980.333333000	0.48	0.41
1980.416667000	0.42	0.38
1980.500000000	0.39	0.29
1980.583333000	0.36	0.16
1980.666667000	0.26	0.14
1980.750000000	0.12	0.26
1980.833333000	0.05	0.34
1980.916667000	-0.03	0.24
1981.000000000	-0.15	0.08
1981.083333000	-0.17	0.08
1981.166667000	-0.08	0.14
1981.250000000	0.03	0.08
1981.333333000	0.13	-0.01
1981.416667000	0.19	-0.13
1981.500000000	0.16	-0.19
1981.583333000	0.08	-0.12
1981.666667000	0.04	0.00
1981.750000000	0.01	0.04
1981.833333000	-0.01	0.09
1981.916667000	0.01	0.12
1982.000000000	0.03	0.05
1982.083333000	0.01	0.06
1982.166667000	0.04	0.24
1982.250000000	0.17	0.45
1982.333333000	0.21	0.61
1982.416667000	0.11	0.63
1982.500000000	0.00	0.50
1982.583333000	-0.02	0.47
1982.666667000	0.04	0.65
1982.750000000	0.13	0.84
1982.833333000	0.21	0.84
1982.916667000	0.25	0.81
1983.000000000	0.22	0.84
1983.083333000	0.13	0.75
1983.166667000	0.10	0.58
1983.250000000	0.19	0.42
1983.333333000	0.30	0.32
1983.416667000	0.36	0.14
1983.500000000	0.42	-0.09
1983.583333000	0.50	-0.24
1983.666667000	0.56	-0.44
1983.750000000	0.54	-0.64
1983.833333000	0.53	-0.68
1983.916667000	0.58	-0.60
1984.000000000	0.58	-0.57
1984.083333000	0.48	-0.62
1984.166667000	0.34	-0.68
1984.250000000	0.21	-0.74
1984.333333000	0.08	-0.73
1984.416667000	-0.14	-0.60
1984.500000000	-0.38	-0.43
1984.583333000	-0.43	-0.31
1984.666667000	-0.28	-0.30
1984.750000000	-0.17	-0.49
1984.833333000	-0.19	-0.76
1984.916667000	-0.29	-0.78
1985.000000000	-0.39	-0.58
1985.083333000	-0.48	-0.56
1985.166667000	-0.56	-0.68
1985.250000000	-0.58	-0.71
1985.333333000	-0.50	-0.67
1985.416667000	-0.43	-0.53
1985.500000000	-0.46	-0.31
1985.583333000	-0.52	-0.15
1985.666667000	-0.43	-0.11
1985.750000000	-0.12	-0.09
1985.833333000	0.24	-0.03
1985.916667000	0.43	-0.04
1986.000000000	0.44	-0.15
1986.083333000	0.42	-0.22
1986.166667000	0.45	-0.22
1986.250000000	0.51	-0.18
1986.333333000	0.58	-0.06
1986.416667000	0.66	0.14
1986.500000000	0.75	0.33
1986.583333000	0.77	0.51
1986.666667000	0.67	0.66
1986.750000000	0.53	0.74
1986.833333000	0.46	0.76
1986.916667000	0.47	0.74
1987.000000000	0.47	0.75
1987.083333000	0.43	0.84
1987.166667000	0.43	0.83
1987.250000000	0.49	0.71
1987.333333000	0.49	0.70
1987.416667000	0.48	0.82
1987.500000000	0.47	0.87
1987.583333000	0.37	0.92
1987.666667000	0.17	1.01
1987.750000000	0.02	1.10
1987.833333000	-0.06	1.12
1987.916667000	-0.13	1.02
1988.000000000	-0.14	0.79
1988.083333000	-0.13	0.54
1988.166667000	-0.17	0.27
1988.250000000	-0.24	-0.11
1988.333333000	-0.28	-0.44
1988.416667000	-0.37	-0.63
1988.500000000	-0.51	-0.71
1988.583333000	-0.54	-0.75
1988.666667000	-0.46	-0.94
1988.750000000	-0.43	-1.29
1988.833333000	-0.47	-1.47
1988.916667000	-0.55	-1.48
1989.000000000	-0.61	-1.44
1989.083333000	-0.60	-1.32
1989.166667000	-0.52	-1.13
1989.250000000	-0.49	-0.89
1989.333333000	-0.51	-0.72
1989.416667000	-0.37	-0.62
1989.500000000	-0.03	-0.49
1989.583333000	0.15	-0.36
1989.666667000	0.03	-0.25
1989.750000000	0.04	-0.18
1989.833333000	0.27	-0.06
1989.916667000	0.45	0.17
1990.000000000	0.46	0.35
1990.083333000	0.43	0.45
1990.166667000	0.38	0.47
1990.250000000	0.35	0.41
1990.333333000	0.36	0.32
1990.416667000	0.43	0.31
1990.500000000	0.51	0.41
1990.583333000	0.50	0.50
1990.666667000	0.47	0.51
1990.750000000	0.52	0.54
1990.833333000	0.57	0.60
1990.916667000	0.56	0.71
1991.000000000	0.53	0.75
1991.083333000	0.53	0.64
1991.166667000	0.50	0.57
1991.250000000	0.43	0.61
1991.333333000	0.34	0.66
1991.416667000	0.30	0.69
1991.500000000	0.32	0.69
1991.583333000	0.32	0.64
1991.666667000	0.29	0.65
1991.750000000	0.28	0.78
1991.833333000	0.31	0.88
1991.916667000	0.35	0.88
1992.000000000	0.33	0.86
1992.083333000	0.31	0.89
1992.166667000	0.34	0.91
1992.250000000	0.41	0.87
1992.333333000	0.46	0.75
1992.416667000	0.44	0.60
1992.500000000	0.37	0.49
1992.583333000	0.34	0.38
1992.666667000	0.39	0.28
1992.750000000	0.40	0.23
1992.833333000	0.36	0.28
1992.916667000	0.33	0.42
1993.000000000	0.33	0.53
1993.083333000	0.38	0.52
1993.166667000	0.45	0.51
1993.250000000	0.54	0.57
1993.333333000	0.62	0.59
1993.416667000	0.61	0.56
1993.500000000	0.53	0.54
1993.583333000	0.49	0.53
1993.666667000	0.46	0.54
1993.750000000	0.39	0.54
1993.833333000	0.32	0.54
1993.916667000	0.32	0.47
1994.000000000	0.39	0.30
1994.083333000	0.44	0.16
1994.166667000	0.42	0.20
1994.250000000	0.33	0.31
1994.333333000	0.24	0.39
1994.416667000	0.25	0.53
1994.500000000	0.33	0.75
1994.583333000	0.33	0.88
1994.666667000	0.25	0.87
1994.750000000	0.25	0.94
1994.833333000	0.34	1.04
1994.916667000	0.39	1.05
1995.000000000	0.39	1.02
1995.083333000	0.44	0.95
1995.166667000	0.51	0.84
1995.250000000	0.52	0.69
1995.333333000	0.49	0.59
1995.416667000	0.53	0.53
1995.500000000	0.56	0.41
1995.583333000	0.48	0.25
1995.666667000	0.38	0.09
1995.750000000	0.29	-0.07
1995.833333000	0.23	-0.13
1995.916667000	0.20	-0.15
1996.000000000	0.15	-0.21
1996.083333000	0.09	-0.22
1996.166667000	0.10	-0.15
1996.250000000	0.09	-0.10
1996.333333000	-0.03	-0.06
1996.416667000	-0.13	0.01
1996.500000000	-0.07	0.00
1996.583333000	0.10	-0.06
1996.666667000	0.24	-0.06
1996.750000000	0.29	-0.01
1996.833333000	0.28	0.07
1996.916667000	0.22	0.15
1997.000000000	0.19	0.21
1997.083333000	0.22	0.24
1997.166667000	0.17	0.36
1997.250000000	0.11	0.58
1997.333333000	0.12	0.70
1997.416667000	0.13	0.74
1997.500000000	0.16	0.85
1997.583333000	0.21	0.96
1997.666667000	0.29	1.02
1997.750000000	0.37	1.04
1997.833333000	0.40	1.02
1997.916667000	0.41	0.99
1998.000000000	0.43	0.97
1998.083333000	0.39	0.85
1998.166667000	0.31	0.60
1998.250000000	0.23	0.38
1998.333333000	0.15	0.19
1998.416667000	0.05	-0.06
1998.500000000	-0.07	-0.28
1998.583333000	-0.19	-0.42
1998.666667000	-0.32	-0.57
1998.750000000	-0.45	-0.79
1998.833333000	-0.53	-0.96
1998.916667000	-0.55	-1.14
1999.000000000	-0.55	-1.31
1999.083333000	-0.55	-1.27
1999.166667000	-0.54	-1.01
1999.250000000	-0.56	-0.81
1999.333333000	-0.59	-0.73
1999.416667000	-0.62	-0.67
1999.500000000	-0.65	-0.67
1999.583333000	-0.62	-0.67
1999.666667000	-0.55	-0.63
1999.750000000	-0.57	-0.70
1999.833333000	-0.61	-0.89
1999.916667000	-0.59	-1.07
2000.000000000	-0.48	-1.22
2000.083333000	-0.34	-1.29
2000.166667000	-0.23	-1.22
2000.250000000	-0.16	-1.02
2000.333333000	-0.11	-0.80
2000.416667000	-0.01	-0.58
2000.500000000	0.10	-0.40
2000.583333000	0.07	-0.28
2000.666667000	-0.08	-0.24
2000.750000000	-0.23	-0.30
2000.833333000	-0.32	-0.43
2000.916667000	-0.36	-0.60
2001.000000000	-0.42	-0.70
2001.083333000	-0.45	-0.67
2001.166667000	-0.42	-0.51
2001.250000000	-0.36	-0.29
2001.333333000	-0.26	-0.11
2001.416667000	-0.24	0.09
2001.500000000	-0.24	0.29
2001.583333000	0.03	0.41
2001.666667000	0.33	0.43
2001.750000000	0.33	0.36
2001.833333000	0.18	0.27
2001.916667000	0.12	0.24
2002.000000000	0.17	0.31
2002.083333000	0.24	0.33
2002.166667000	0.28	0.36
2002.250000000	0.29	0.43
2002.333333000	0.27	0.53
2002.416667000	0.26	0.67
2002.500000000	0.32	0.76
2002.583333000	0.39	0.80
2002.666667000	0.43	0.85
2002.750000000	0.44	0.96
2002.833333000	0.45	1.03
2002.916667000	0.45	0.97
2003.000000000	0.40	0.85
2003.083333000	0.26	0.76
2003.166667000	0.12	0.67
2003.250000000	0.08	0.48
2003.333333000	0.14	0.30
2003.416667000	0.18	0.31
2003.500000000	0.15	0.39
2003.583333000	0.14	0.42
2003.666667000	0.17	0.50
2003.750000000	0.15	0.62
2003.833333000	0.11	0.65
2003.916667000	0.08	0.57
2004.000000000	0.10	0.49
2004.083333000	0.21	0.35
2004.166667000	0.35	0.25
2004.250000000	0.39	0.29
2004.333333000	0.29	0.38
2004.416667000	0.12	0.48
2004.500000000	0.02	0.62
2004.583333000	0.03	0.76
2004.666667000	0.12	0.87
2004.750000000	0.21	0.91
2004.833333000	0.31	0.89
2004.916667000	0.43	0.90
2005.000000000	0.50	0.86
2005.083333000	0.52	0.71
2005.166667000	0.48	0.57
2005.250000000	0.34	0.47
2005.333333000	0.24	0.39
2005.416667000	0.16	0.35
2005.500000000	0.04	0.30
2005.583333000	-0.02	0.29
2005.666667000	0.05	0.29
2005.750000000	0.17	0.23
2005.833333000	0.26	0.09
2005.916667000	0.33	-0.14
2006.000000000	0.28	-0.39
2006.083333000	0.16	-0.52
2006.166667000	0.15	-0.39
2006.250000000	0.29	-0.14
2006.333333000	0.42	0.09
2006.416667000	0.48	0.27
2006.500000000	0.47	0.42
2006.583333000	0.39	0.61
2006.666667000	0.36	0.75
2006.750000000	0.42	0.83
2006.833333000	0.47	0.90
2006.916667000	0.45	0.86
2007.000000000	0.37	0.67
2007.083333000	0.30	0.42
2007.166667000	0.35	0.26
2007.250000000	0.40	0.17
2007.333333000	0.31	0.11
2007.416667000	0.15	0.11
2007.500000000	0.09	0.08
2007.583333000	0.07	-0.06
2007.666667000	-0.01	-0.33
2007.750000000	-0.16	-0.63
2007.833333000	-0.32	-0.87
2007.916667000	-0.41	-1.03
2008.000000000	-0.42	-1.22
2008.083333000	-0.43	-1.31
2008.166667000	-0.48	-1.15
2008.250000000	-0.53	-0.91
2008.333333000	-0.60	-0.72
2008.416667000	-0.70	-0.52
2008.500000000	-0.75	-0.32
2008.583333000	-0.76	-0.22
2008.666667000	-0.74	-0.23
2008.750000000	-0.66	-0.27
2008.833333000	-0.55	-0.39
2008.916667000	-0.48	-0.53
2009.000000000	-0.44	-0.56
2009.083333000	-0.42	-0.46
2009.166667000	-0.40	-0.26
2009.250000000	-0.37	0.00
2009.333333000	-0.30	0.25
2009.416667000	-0.18	0.46
2009.500000000	-0.03	0.64
2009.583333000	0.12	0.76
2009.666667000	0.30	0.87
2009.750000000	0.47	1.08
2009.833333000	0.62	1.31
2009.916667000	0.71	1.39
2010.000000000	0.72	1.28
2010.083333000	0.69	1.08
2010.166667000	0.63	0.94
2010.250000000	0.50	0.69
2010.333333000	0.34	0.27
2010.416667000	0.21	-0.12
2010.500000000	0.10	-0.48
2010.583333000	-0.06	-0.85
2010.666667000	-0.23	-1.08
2010.750000000	-0.37	-1.20
2010.833333000	-0.48	-1.25
2010.916667000	-0.51	-1.25
2011.000000000	-0.47	-1.18
2011.083333000	-0.43	-0.97
2011.166667000	-0.43	-0.72
2011.250000000	-0.45	-0.57
2011.333333000	-0.40	-0.44
2011.416667000	-0.38	-0.33
2011.500000000	-0.43	-0.32
2011.583333000	-0.41	-0.39
2011.666667000	-0.33	-0.48
2011.750000000	-0.31	-0.56
2011.833333000	-0.36	-0.67
2011.916667000	-0.40	-0.83
2012.000000000	-0.38	-0.84
2012.083333000	-0.28	-0.68
2012.166667000	-0.19	-0.46
2012.250000000	-0.22	-0.28
2012.333333000	-0.32	-0.15
2012.416667000	-0.32	-0.03
2012.500000000	-0.06	0.17
2012.583333000	0.32	0.39
2012.666667000	0.53	0.48
2012.750000000	0.53	0.50
2012.833333000	0.40	0.44
2012.916667000	0.20	0.26
2013.000000000	0.10	0.06
2013.083333000	0.15	-0.06
2013.166667000	0.20	-0.07
2013.250000000	0.18	0.00
2013.333333000	0.11	0.03
2013.416667000	0.10	0.03
2013.500000000	0.21	0.09
2013.583333000	0.35	0.17
2013.666667000	0.44	0.18
2013.750000000	0.50	0.19
2013.833333000	0.55	0.20
2013.916667000	0.60	0.07
2014.000000000	0.64	-0.01
2014.083333000	0.65	0.12
2014.166667000	0.66	0.31
2014.250000000	0.65	0.42
2014.333333000	0.64	0.49
2014.416667000	0.60	0.49
2014.500000000	0.55	0.46
2014.583333000	0.57	0.52
2014.666667000	0.63	0.63
2014.750000000	0.64	0.75
2014.833333000	0.61	0.86
2014.916667000	0.57	0.86
2015.000000000	0.56	0.85
2015.083333000	0.59	0.86
2015.166667000	0.57	0.91
2015.250000000	0.45	1.03
2015.333333000	0.34	1.11
2015.416667000	0.29	1.16
2015.500000000	0.26	1.21
2015.583333000	0.25	1.25
2015.666667000	0.31	1.31
2015.750000000	0.40	1.44
2015.833333000	0.46	1.62
2015.916667000	0.45	1.62
2016.000000000	0.42	1.48
2016.083333000	0.41	1.34
2016.166667000	0.42	1.19
2016.250000000	0.47	0.97
2016.333333000	0.53	0.75
2016.416667000	0.60	0.58
2016.500000000	0.66	0.40
2016.583333000	0.60	0.21
2016.666667000	0.47	0.02
2016.750000000	0.39	-0.13
2016.833333000	0.30	-0.12
2016.916667000	0.19	-0.04
2017.000000000	0.11	0.02
2017.083333000	0.09	0.06
2017.166667000	0.11	0.11
2017.250000000	0.13	0.24
2017.333333000	0.11	0.38
2017.416667000	0.07	0.45
2017.500000000	0.03	0.44
2017.583333000	-0.04	0.32
2017.666667000	-0.14	0.16
2017.750000000	-0.19	0.04
2017.833333000	-0.16	-0.06
2017.916667000	-0.11	-0.15
2018.000000000	-0.09	-0.17
2018.083333000	-0.07	-0.12
2018.166667000	-0.02	0.02
2018.250000000	0.06	0.23
2018.333333000	0.17	0.37
2018.416667000	0.26	0.44
2018.500000000	0.32	0.52
2018.583333000	0.37	0.64
2018.666667000	0.40	0.79
2018.750000000	0.41	0.94
2018.833333000	0.42	0.99
2018.916667000	0.46	0.91
2019.000000000	0.49	0.75
2019.083333000	0.44	0.70
2019.166667000	0.34	0.73
2019.250000000	0.29	0.71
2019.333333000	0.36	0.76
2019.416667000	0.45	0.85
2019.500000000	0.49	0.84
2019.583333000	0.54	0.76
2019.666667000	0.59	0.79
2019.750000000	0.55	0.95
2019.833333000	0.49	0.99
2019.916667000	0.44	0.96
2020.000000000	0.39	0.95
2020.083333000	0.40	0.88
2020.166667000	0.48	0.78
2020.250000000	0.51	0.61
2020.333333000	0.48	0.39
2020.416667000	0.40	0.32
2020.500000000	0.28	0.27
2020.583333000	0.20	0.11
2020.666667000	0.11	-0.14
2020.750000000	0.04	-0.35
2020.833333000	0.05	-0.43
2020.916667000	0.14	-0.56
2021.000000000	0.22	-0.72
2021.083333000	0.22	-0.67
2021.166667000	0.17	-0.45
2021.250000000	0.15	-0.21
2021.333333000	0.15	-0.03
2021.416667000	0.14	0.08
2021.500000000	0.08	0.07
2021.583333000	0.01	-0.02
2021.666667000	-0.01	-0.13
2021.750000000	0.00	-0.26
2021.833333000	0.01	-0.36
2021.916667000	0.10	-0.36
2022.000000000	0.16	-0.22
2022.083333000	0.09	-0.22
2022.166667000	-0.06	-0.40
2022.250000000	-0.13	-0.52
2022.333333000	-0.07	-0.54
2022.416667000	-0.07	-0.49
2022.500000000	-0.08	-0.48
2022.583333000	0.01	-0.57
2022.666667000	0.03	-0.66
2022.750000000	-0.04	-0.62
2022.833333000	-0.05	-0.50
2022.916667000	0.02	-0.44
2023.000000000	0.14	-0.45
2023.083333000	0.23	-0.35
2023.166667000	0.24	-0.06
2023.250000000	0.27	0.26
2023.333333000	0.38	0.49
2023.416667000	0.48	0.71
2023.500000000	0.56	0.95
2023.583333000	0.64	1.17
2023.666667000	0.66	1.29
2023.750000000	0.64	1.34
2023.833333000	0.65	1.38
2023.916667000	0.68	1.41
2024.000000000	0.70	1.40
2024.083333000	0.55	1.27
2024.166667000	0.06	1.07
