 1.88050000000000E+03,  3.30976674256368E+01,  4.49186000000000E+01,  2.76017657147122E-02,  1.00000000000000E-02,  5.39341495119233E+03,  7.34001382965383E+05
 1.88058330000000E+03,  3.18425095794683E+01,  4.59891000000000E+01,  2.75254616647299E-02,  1.90000000000000E-01,  2.73934799071461E+04,  7.53094441136730E+05
 1.88066670000000E+03,  3.04150985578288E+01,  3.78225000000000E+01,  2.74491576147475E-02,  3.70000000000000E-01,  1.24444205923518E+05,  8.35848928842031E+05
 1.88075000000000E+03,  3.01921200363002E+01,  3.42519000000000E+01,  2.73728535647652E-02,  5.50000000000000E-01,  2.18283263536660E+05,  9.14644313193442E+05
 1.88083330000000E+03,  3.20866207016090E+01,  3.73930000000000E+01,  2.72965495147829E-02,  7.30000000000000E-01,  3.44158205524944E+05,  1.01846837906304E+06
 1.88091670000000E+03,  3.62905341729102E+01,  3.59090000000000E+01,  1.68251868353769E-02,  9.10000000000000E-01,  4.97914460620718E+05,  1.14213033272738E+06
 1.88100000000000E+03,  4.03581892310136E+01,  3.79731000000000E+01,  1.67488827853946E-02,  1.09000000000000E+00,  6.74814443645437E+05,  1.27967589319837E+06
 1.88108330000000E+03,  4.32878725636973E+01,  4.25051000000000E+01,  1.66725787354122E-02,  1.27000000000000E+00,  8.69906963425966E+05,  1.42487163213967E+06
 1.88116670000000E+03,  4.45658977626815E+01,  5.96013000000000E+01,  1.65962746854299E-02,  1.45000000000000E+00,  1.07841451256672E+06,  1.57176201106009E+06
 1.88125000000000E+03,  4.52539021031104E+01,  6.30116000000000E+01,  1.65199706354476E-02,  1.63000000000000E+00,  1.29610951647791E+06,  1.71527953378582E+06
 1.88133330000000E+03,  4.56297327123604E+01,  4.92680000000000E+01,  1.64436665854652E-02,  1.81000000000000E+00,  1.51965213362231E+06,  1.85188536150884E+06
 1.88141670000000E+03,  4.64194901621225E+01,  3.59154000000000E+01,  1.66553199090248E-02,  1.99000000000000E+00,  1.74686598373233E+06,  1.98021501830405E+06
 1.88150000000000E+03,  4.78170066560342E+01,  1.15725000000000E+01,  1.65790158590424E-02,  2.17000000000000E+00,  1.97693390699318E+06,  2.10170157796850E+06
 1.88158330000000E+03,  5.00017233474864E+01,  1.81013000000000E+01,  1.65027118090601E-02,  2.35000000000000E+00,  2.21050302667649E+06,  2.22114711526336E+06
 1.88166670000000E+03,  5.20351255377887E+01,  3.75564000000000E+01,  1.64264077590777E-02,  2.53000000000000E+00,  2.44969637264026E+06,  2.34721238146647E+06
 1.88175000000000E+03,  4.73660763465312E+01,  5.80692000000000E+01,  1.63501037090954E-02,  2.71000000000000E+00,  2.69803641732424E+06,  2.49279477987542E+06
 1.88183330000000E+03,  3.57229286234640E+01,  5.63513000000000E+01,  1.62737996591131E-02,  2.89000000000000E+00,  2.96029335352544E+06,  2.67526591373259E+06
 1.88191670000000E+03,  1.74274505699034E+01,  5.75789000000000E+01,  1.29987556599769E-01,  3.07000000000000E+00,  3.24227712037150E+06,  2.91654237499637E+06
 1.88200000000000E+03,  4.60827175912025E+00,  5.93064000000000E+01,  1.29911252549787E-01,  3.25000000000000E+00,  3.55059647792121E+06,  3.24296711896585E+06
 1.88208330000000E+03, -2.97165463467744E+00,  5.35692000000000E+01,  1.29834948499805E-01,  3.43000000000000E+00,  3.89241041306237E+06,  3.68498376016857E+06
 1.88216670000000E+03, -5.29254567644681E+00,  4.74699000000000E+01,  1.29758644449823E-01,  3.61000000000000E+00,  4.27519659637929E+06,  4.27659240357241E+06
 1.88225000000000E+03, -8.72004780805023E+00,  4.69827000000000E+01,  1.29682340399840E-01,  3.79000000000000E+00,  4.70655848936301E+06,  5.05458309949912E+06
 1.88233330000000E+03, -1.25523427058280E+01,  3.65083000000000E+01,  1.29606036349858E-01,  3.97000000000000E+00,  5.19408724171967E+06,  6.05755151570816E+06
 1.88241670000000E+03, -1.65217720271353E+01,  2.89442000000000E+01,  1.29296724766144E-01,  4.15000000000000E+00,  5.74528715742810E+06,  7.32471071711174E+06
 1.88250000000000E+03, -1.94139829394440E+01,  9.43140000000000E+00,  1.29220420716162E-01,  4.33000000000000E+00,  6.36756487442493E+06,  8.89452272206408E+06
 1.88258330000000E+03, -2.19286588516109E+01, -1.23492000000000E+01,  1.29144116666180E-01,  4.51000000000000E+00,  7.06827327031225E+06,  1.08031833890817E+07
 1.88266670000000E+03, -2.40705082282049E+01, -3.63197000000000E+01,  1.29067812616197E-01,  4.69000000000000E+00,  7.85479233461141E+06,  1.30830037509065E+07
 1.88275000000000E+03, -2.40797882784603E+01, -5.85171000000000E+01,  1.28991508566215E-01,  4.87000000000000E+00,  8.73462171208468E+06,  1.57607396882768E+07
 1.88283330000000E+03, -2.11449179352807E+01, -6.53244000000000E+01,  1.28915204516233E-01,  5.05000000000000E+00,  9.71545413882437E+06,  1.88559293401531E+07
 1.88291670000000E+03, -1.57748855697925E+01, -6.60426000000000E+01,  6.30587695945336E-03,  5.23000000000000E+00,  1.08051962499364E+07,  2.23793034022091E+07
 1.88300000000000E+03, -1.29196973878547E+01, -7.31826000000000E+01,  6.22957290947103E-03,  5.41000000000000E+00,  1.20119037255232E+07,  2.63313370234081E+07
 1.88308330000000E+03, -1.35610807647079E+01, -7.11001000000000E+01,  6.15326885948869E-03,  5.59000000000000E+00,  1.33436017024362E+07,  3.07010129805962E+07
 1.88316670000000E+03, -1.73488229237012E+01, -7.56835000000000E+01,  6.07696480950635E-03,  5.77000000000000E+00,  1.48079687711915E+07,  3.54648638855363E+07
 1.88325000000000E+03, -2.13032664218709E+01, -7.33626000000000E+01,  6.00066075952402E-03,  5.95000000000000E+00,  1.64118733609054E+07,  4.05863561576035E+07
 1.88333330000000E+03, -2.43719239543410E+01, -5.11539000000000E+01,  5.92435670954168E-03,  6.13000000000000E+00,  1.81607642618082E+07,  4.60156703073895E+07
 1.88341670000000E+03, -2.62153554422915E+01, -3.63009000000000E+01,  5.86206507689200E-03,  6.31000000000000E+00,  2.00579315607735E+07,  5.16899207963858E+07
 1.88350000000000E+03, -2.73483674840181E+01, -1.37420000000000E+00,  5.78576102690966E-03,  6.49000000000000E+00,  2.21036692857514E+07,  5.75338445967230E+07
 1.88358330000000E+03, -2.85627041857533E+01,  2.54966000000000E+01,  5.70945697692733E-03,  6.67000000000000E+00,  2.42943853590656E+07,  6.34609709634929E+07
 1.88366670000000E+03, -3.00929053088271E+01,  4.60028000000000E+01,  5.63315292694499E-03,  6.85000000000000E+00,  2.66217167984564E+07,  6.93752663964315E+07
 1.88375000000000E+03, -2.75591279448750E+01,  4.00115000000000E+01,  5.55684887696266E-03,  7.03000000000000E+00,  2.90717172884229E+07,  7.51732289955651E+07
 1.88383330000000E+03, -2.03543597572009E+01,  3.52647000000000E+01,  5.48054482698032E-03,  7.21000000000000E+00,  3.16241892389103E+07,  8.07463862145012E+07
 1.88391670000000E+03, -8.72164846899705E+00,  3.72398000000000E+01,  1.25381709431985E-01,  7.39000000000000E+00,  3.42522324669132E+07,  8.59841302825353E+07
 1.88400000000000E+03, -1.29863585340318E+00,  4.10532000000000E+01,  1.25305405382002E-01,  7.57000000000000E+00,  3.69220762165522E+07,  9.07768072513980E+07
 1.88408330000000E+03,  1.20502054129148E+00,  3.81571000000000E+01,  1.25229101332020E-01,  7.75000000000000E+00,  3.95932502928644E+07,  9.50189596806426E+07
 1.88416670000000E+03, -8.87320846208429E-01,  2.81993000000000E+01,  1.25152797282038E-01,  7.93000000000000E+00,  4.22191349536000E+07,  9.86126103231423E+07
