1919.0000333    52.2535
1919.0833333    33.1949
1919.1666333    25.4736
1919.2500333    10.0885
1919.3333333    12.7663
1919.4166333    15.7411
1919.5000333    15.4828
1919.5833333    -18.5573
1919.6666333    -30.3666
1919.7500333    -40.2527
1919.8333333    -48.5233
1919.9166333    -52.1014
1920.0000333    -52.8333
1920.0833333    -53.5651
1920.1666333    -42.3737
1920.2500333    -32.1053
1920.3333333    -15.4521
1920.4166333    -0.4911
1920.5000333    3.9314
1920.5833333    10.6619
1920.6666333    16.9309
1920.7500333    11.5076
1920.8333333    10.3153
1920.9166333    17.5847
1921.0000333    11.7002
1921.0833333    10.0467
1921.1666333    17.3164
1921.2500333    28.5092
1921.3333333    28.0098
1921.4166333    27.0491
1921.5000333    8.473
1921.5833333    -2.3337
1921.6666333    -9.6018
1921.7500333    -19.9468
1921.8333333    -19.2916
1921.9166333    -17.944
1922.0000333    -34.4425
1922.0833333    -37.0947
1922.1666333    -31.2852
1922.2500333    -28.7834
1922.3333333    -30.4353
1922.4166333    -33.3178
1922.5000333    -31.5079
1922.5833333    -39.2363
1922.6666333    -47.9647
1922.7500333    -50.3852
1922.8333333    -38.8826
1922.9166333    -40.3029
1923.0000333    -41.2616
1923.0833333    -32.8355
1923.1666333    -23.4863
1923.2500333    -16.2139
1923.3333333    -4.4798
1923.4166333    2.0237
1923.5000333    4.8349
1923.5833333    11.3385
1923.6666333    9.8423
1923.7500333    11.9615
1923.8333333    4.6963
1923.9166333    -1.9534
1924.0000333    -4.8339
1924.0833333    -3.6372
1924.1666333    1.4826
1924.2500333    12.5256
1924.3333333    18.1071
1924.4166333    4.6888
1924.5000333    -10.8063
1924.5833333    -9.9167
1924.6666333    -26.3347
1924.7500333    -20.4449
1924.8333333    -13.7088
1924.9166333    -6.0495
1925.0000333    2.3791
1925.0833333    5.1924
1925.1666333    5.852
1925.2500333    2.0502
1925.3333333    -0.1361
1925.4166333    4.5238
1925.5000333    19.9531
1925.5833333    37.3056
1925.6666333    29.812
1925.7500333    31.3954
1925.8333333    40.979
1925.9166333    39.1012
1926.0000333    37.4542
1926.0833333    34.8073
1926.1666333    30.3144
1926.2500333    44.5908
1926.3333333    58.1751
1926.4166333    56.9902
1926.5000333    48.4977
1926.5833333    43.3131
1926.6666333    23.8209
1926.7500333    17.6364
1926.8333333    11.7598
1926.9166333    1.114
1927.0000333    -2.4547
1927.0833333    -8.5618
1927.1666333    -4.361
1927.2500333    15.5321
1927.3333333    16.1946
1927.4166333    3.7803
1927.5000333    3.0584
1927.5833333    -6.3557
1927.6666333    -11.5389
1927.7500333    -11.5682
1927.8333333    -8.905
1927.9166333    -8.7033
1928.0000333    -10.5784
1928.0833333    -11.5302
1928.1666333    -12.5589
1928.2500333    -12.3568
1928.3333333    -10.6929
1928.4166333    -6.4905
1928.5000333    -7.288
1928.5833333    -28.7008
1928.6666333    -30.3442
1928.7500333    -45.1414
1928.8333333    -60.8615
1928.9166333    -60.5046
1929.0000333    -55.3783
1929.0833333    -47.6366
1929.1666333    -50.9716
1929.2500333    -34.7681
1929.3333333    -36.6414
1929.4166333    -44.2069
1929.5000333    -65.3877
1929.5833333    -50.6453
1929.6666333    -45.2104
1929.7500333    -45.4678
1929.8333333    -47.1097
1929.9166333    -37.0591
1930.0000333    -42.2392
1930.0833333    -46.2654
1930.1666333    -51.2145
1930.2500333    -34.0866
1930.3333333    -30.6508
1930.4166333    -7.215
1930.5000333    12.9133
1930.5833333    37.9647
1930.6666333    30.9394
1930.7500333    43.2987
1930.8333333    43.7351
1930.9166333    52.0947
1931.0000333    50.1467
1931.0833333    50.5834
1931.1666333    57.4049
1931.2500333    70.0726
1931.3333333    66.0481
1931.4166333    72.1776
1931.5000333    56.6918
1931.5833333    36.283
1931.6666333    22.4898
1931.7500333    24.5427
1931.8333333    20.7497
1931.9166333    18.1106
1932.0000333    18.3178
1932.0833333    22.0635
1932.1666333    28.5786
1932.2500333    30.1708
1932.3333333    36.4553
1932.4166333    42.5092
1932.5000333    37.1017
1932.5833333    28.6173
1932.6666333    30.6715
1932.7500333    21.9566
1932.8333333    16.3188
1932.9166333    16.0656
1933.0000333    19.8126
1933.0833333    15.0982
1933.1666333    19.7684
1933.2500333    20.4388
1933.3333333    22.3401
1933.4166333    19.4722
1933.5000333    26.4506
1933.5833333    25.6599
1933.6666333    29.4078
1933.7500333    20.0019
1933.8333333    31.6731
1933.9166333    27.9597
1934.0000333    26.0926
1934.0833333    20.4565
1934.1666333    19.0512
1934.2500333    21.8767
1934.3333333    41.087
1934.4166333    43.3743
1934.5000333    39.1233
1934.5833333    33.7185
1934.6666333    29.0062
1934.7500333    19.6016
1934.8333333    12.8126
1934.9166333    8.1006
