 1.96200547580006E+03, -1.34751483326888E-01,  2.85352313926690E-02
 1.96200821370009E+03, -1.59288924072223E-01,  3.01968996726768E-02
 1.96201095160012E+03, -1.36945847397302E-01,  2.78830874477734E-02
 1.96201368950015E+03, -6.65702343962814E-02,  2.15484799928050E-02
 1.96201642740018E+03,  4.41971536356467E-02,  1.26658880647234E-02
 1.96201916530022E+03,  1.74840571924359E-01,  3.40674893676557E-03
 1.96202190320025E+03,  2.89353581801017E-01, -4.38840246971440E-03
 1.96202464110028E+03,  3.45272839032461E-01, -9.88485821327871E-03
 1.96202737900031E+03,  3.14265917555356E-01, -1.33456129269449E-02
 1.96203011690034E+03,  1.99998206490086E-01, -1.57549073608069E-02
 1.96203285480037E+03,  3.77686672742860E-02, -1.82463893195068E-02
 1.96203559270040E+03, -1.24568857690341E-01, -2.15839530073697E-02
 1.96203833060043E+03, -2.48868441212906E-01, -2.58376997690013E-02
 1.96204106850046E+03, -3.16367452351800E-01, -3.03063860694741E-02
 1.96204380640049E+03, -3.23591814458713E-01, -3.36883987932101E-02
 1.96204654430052E+03, -2.75763703046670E-01, -3.44720627119319E-02
 1.96204928220055E+03, -1.86352874924023E-01, -3.14784853983000E-02
 1.96205202010058E+03, -7.90807959139110E-02, -2.44251010037521E-02
 1.96205475800062E+03,  1.71045779564894E-02, -1.42788651861410E-02
 1.96205749590065E+03,  8.13176916862615E-02, -3.12081240394009E-03
 1.96206023380068E+03,  1.11314087587125E-01,  6.59047459901375E-03
 1.96206297170071E+03,  1.19914536932152E-01,  1.30849249360865E-02
 1.96206570960074E+03,  1.19429507533823E-01,  1.60931881760451E-02
 1.96206844750077E+03,  1.09180528446834E-01,  1.68994454892422E-02
 1.96207118540080E+03,  7.84518604300825E-02,  1.75676632082729E-02
 1.96207392330083E+03,  2.12311858573396E-02,  1.97447320852424E-02
 1.96207666120086E+03, -5.26057668671822E-02,  2.36759002122759E-02
 1.96207939910089E+03, -1.20139298476770E-01,  2.79864629864968E-02
 1.96208213700092E+03, -1.57869463409022E-01,  3.04014656281610E-02
 1.96208487490095E+03, -1.51420848112703E-01,  2.90193811585489E-02
 1.96208761280098E+03, -9.66256489445530E-02,  2.33733038778621E-02
 1.96209035070101E+03,  2.41918355273365E-03,  1.46487812089020E-02
 1.96209308860105E+03,  1.30818565546884E-01,  5.01065270707764E-03
 1.96209582650108E+03,  2.58096283732075E-01, -3.45832153149102E-03
 1.96209856440111E+03,  3.41840748145684E-01, -9.58640523550091E-03
 1.96210130230114E+03,  3.45165382947976E-01, -1.33708988409776E-02
 1.96210404020117E+03,  2.58209955568867E-01, -1.56994245682782E-02
 1.96210677810120E+03,  1.06052224031495E-01, -1.77874542527306E-02
 1.96210951600123E+03, -6.45914496901250E-02, -2.06051984353427E-02
 1.96211225390126E+03, -2.09071757779845E-01, -2.44739361647570E-02
 1.96211499180129E+03, -3.00640771020623E-01, -2.89099733990379E-02
 1.96211772970132E+03, -3.30727161674304E-01, -3.27313864895792E-02
 1.96212046760135E+03, -3.01725012147598E-01, -3.44050217329529E-02
 1.96212320550138E+03, -2.23958054958465E-01, -3.25732401276955E-02
 1.96212594340141E+03, -1.17921430964822E-01, -2.66424792056052E-02
 1.96212868130145E+03, -1.26947516510098E-02, -1.72242712653401E-02
 1.96213141920148E+03,  6.52879177388414E-02, -6.14827940357432E-03
 1.96213415710151E+03,  1.05947909957322E-01,  4.13078554066655E-03
 1.96213689500154E+03,  1.18191624330356E-01,  1.15659245283531E-02
 1.96213963290157E+03,  1.17348528221415E-01,  1.54575816850621E-02
 1.96214237080160E+03,  1.09087003297443E-01,  1.67305201032272E-02
 1.96214510870163E+03,  8.56687843039689E-02,  1.73486960251132E-02
 1.96214784660166E+03,  3.76661385145925E-02,  1.91666305308402E-02
 1.96215058450169E+03, -3.15353399902033E-02,  2.28249536381255E-02
 1.96215332240172E+03, -1.02901422056338E-01,  2.72987217561874E-02
 1.96215606030175E+03, -1.51932296200444E-01,  3.03970292342376E-02
 1.96215879820178E+03, -1.60682507514548E-01,  2.99737126303701E-02
 1.96216153610181E+03, -1.21796382399295E-01,  2.51354982750002E-02
 1.96216427400185E+03, -3.64107079850543E-02,  1.67168715840413E-02
 1.96216701190188E+03,  8.54006648094161E-02,  6.79716932960147E-03
 1.96216974980191E+03,  2.19389109199193E-01, -2.34579855490107E-03
 1.96217248770194E+03,  3.26045015659061E-01, -9.19868839749834E-03
 1.96217522560197E+03,  3.63175900924839E-01, -1.34473992902493E-02
 1.96217796350200E+03,  3.08275446720547E-01, -1.58228074178075E-02
 1.96218070140203E+03,  1.73759085276546E-01, -1.75732263900188E-02
 1.96218343930206E+03,  1.39428931028850E-03, -1.98516867705503E-02
 1.96218617720209E+03, -1.59945403578606E-01, -2.32350068221898E-02
 1.96218891510212E+03, -2.75246666469453E-01, -2.74841879988044E-02
 1.96219165300215E+03, -3.29454752724654E-01, -3.15786274028537E-02
 1.96219439090218E+03, -3.21502601309844E-01, -3.40106802946698E-02
 1.96219712880221E+03, -2.58780355571950E-01, -3.32869813001303E-02
 1.96219986670224E+03, -1.58171526777778E-01, -2.85300836951900E-02
 1.96220260460228E+03, -4.71168707136231E-02, -1.99913693044230E-02
 1.96220534250231E+03,  4.43043846176466E-02, -9.20198946659113E-03
 1.96220808040234E+03,  9.81441213097769E-02,  1.46485951783099E-03
 1.96221081830237E+03,  1.17019400554503E-01,  9.75580550100389E-03
 1.96221355620240E+03,  1.16619039329155E-01,  1.45642865401178E-02
 1.96221629410243E+03,  1.08512853039314E-01,  1.64181236102110E-02
 1.96221903200246E+03,  9.00228230713860E-02,  1.71049558335768E-02
 1.96222176990249E+03,  5.07649367569826E-02,  1.86143689559269E-02
 1.96222450780252E+03, -1.18049704780397E-02,  2.19547162587534E-02
 1.96222724570255E+03, -8.39999248237499E-02,  2.64866190706950E-02
 1.96222998360258E+03, -1.42031343434939E-01,  3.01826739794855E-02
 1.96223272150261E+03, -1.64914037282944E-01,  3.07229267137455E-02
 1.96223545940264E+03, -1.41853947309775E-01,  2.68005417956438E-02
 1.96223819730268E+03, -7.13004049069023E-02,  1.88454312792876E-02
 1.96224093520271E+03,  4.05444293779588E-02,  8.76878302794646E-03
 1.96224367310274E+03,  1.75559271055222E-01, -1.01760097366216E-03
 1.96224641100277E+03,  2.99260871764751E-01, -8.66896781255343E-03
 1.96224914890280E+03,  3.67643253911759E-01, -1.35223450608082E-02
 1.96225188680283E+03,  3.47655086649961E-01, -1.60910752469991E-02
 1.96225462470286E+03,  2.37786641043930E-01, -1.75999016526406E-02
 1.96225736260289E+03,  7.11641370392268E-02, -1.93511202000619E-02
 1.96226010050292E+03, -1.02290961433949E-01, -2.21723783087986E-02
 1.96226283840295E+03, -2.39949882669040E-01, -2.60904563722714E-02
 1.96226557630298E+03, -3.19048799007523E-01, -3.02853485171013E-02
 1.96226831420301E+03, -3.34011055231032E-01, -3.33230121821212E-02
 1.96227105210304E+03, -2.89320329890442E-01, -3.36214179258936E-02
