1925.0000333    -6.0476
1925.0833333    -6.7615
1925.1666333    -0.6294
1925.2500333    13.195
1925.3333333    21.327
1925.4166333    25.9206
1925.5000333    35.2063
1925.5833333    27.1074
1925.6666333    21.0085
1925.7500333    24.1402
1925.8333333    24.7334
1925.9166333    35.019
1926.0000333    33.6889
1926.0833333    40.0513
1926.1666333    41.952
1926.2500333    37.0833
1926.3333333    25.2916
1926.4166333    21.1922
1926.5000333    17.1695
1926.5833333    13.3008
1926.6666333    13.4319
1926.7500333    12.3321
1926.8333333    21.4632
1926.9166333    33.2865
1927.0000333    38.8789
1927.0833333    42.5482
1927.1666333    40.9098
1927.2500333    34.8097
1927.3333333    42.0943
1927.4166333    41.3018
1927.5000333    24.2785
1927.5833333    19.1013
1927.6666333    4.5395
1927.7500333    4.4391
1927.8333333    1.8771
1927.9166333    -2.6079
1928.0000333    2.2145
1928.0833333    9.4216
1928.1666333    12.8595
1928.2500333    16.451
1928.3333333    15.8887
1928.4166333    12.6341
1928.5000333    12.0716
1928.5833333    11.1245
1928.6666333    7.3313
1928.7500333    24.2301
1928.8333333    27.2829
1928.9166333    34.4126
1929.0000333    38.6959
1929.0833333    30.3639
1929.1666333    25.0318
1929.2500333    24.238
1929.3333333    18.5212
1929.4166333    9.6505
1929.5000333    -0.5281
1929.5833333    -4.0912
1929.6666333    -0.1159
1929.7500333    5.7823
1929.8333333    -0.8579
1929.9166333    -3.7289
1930.0000333    0.1691
1930.0833333    0.3748
1930.1666333    -1.8041
1930.2500333    -11.6754
1930.3333333    -9.3929
1930.4166333    -13.4951
1930.5000333    -7.8282
1930.5833333    -18.1612
1930.6666333    -15.1866
1930.7500333    -9.4429
1930.8333333    -8.0069
1930.9166333    0.4291
1931.0000333    13.0957
1931.0833333    14.3008
1931.1666333    19.5827
1931.2500333    27.8645
1931.3333333    29.531
1931.4166333    15.8897
1931.5000333    20.9405
1931.5833333    34.2222
1931.6666333    41.0423
1931.7500333    42.6314
1931.8333333    46.0668
1931.9166333    51.9636
1932.0000333    58.2449
1932.0833333    60.3724
1932.1666333    57.1921
1932.2500333    56.0117
1932.3333333    42.9082
1932.4166333    39.7278
1932.5000333    36.5472
1932.5833333    36.5974
1932.6666333    9.263
1932.7500333    20.3899
1932.8333333    19.6707
1932.9166333    18.5669
1933.0000333    18.7706
1933.0833333    25.4359
1933.1666333    24.2549
1933.2500333    13.5353
1933.3333333    3.9697
1933.4166333    1.7117
1933.5000333    -10.1619
1933.5833333    -4.6508
1933.6666333    -7.986
1933.7500333    -11.629
1933.8333333    -22.8103
1933.9166333    -19.4533
1934.0000333    -11.8657
1934.0833333    -6.8934
1934.1666333    -20.8443
1934.2500333    -27.103
1934.3333333    -13.977
1934.4166333    -19.8511
1934.5000333    -25.4177
1934.5833333    -11.5227
1934.6666333    -14.4738
1934.7500333    -12.656
1934.8333333    -2.4534
1934.9166333    0.0568
1935.0000333    6.8745
1935.0833333    11.5384
1935.1666333    2.433
1935.2500333    8.4044
1935.3333333    7.3758
1935.4166333    1.7318
1935.5000333    3.0107
1935.5833333    21.0589
1935.6666333    12.2609
1935.7500333    13.7704
1935.8333333    9.3569
1935.9166333    13.5587
1936.0000333    15.2219
1936.0833333    10.1928
1936.1666333    5.0868
1936.2500333    10.1344
1936.3333333    6.8744
1936.4166333    2.5374
1936.5000333    1.431
1936.5833333    -11.4446
1936.6666333    -24.9356
1936.7500333    -21.7345
1936.8333333    -30.3025
1936.9166333    -30.7937
1937.0000333    -21.4389
1937.0833333    -15.1609
1937.1666333    -15.0369
1937.2500333    -19.8361
1937.3333333    -20.866
1937.4166333    -20.6652
1937.5000333    -21.0031
1937.5833333    -16.4947
1937.6666333    2.1675
1937.7500333    26.5987
1937.8333333    33.4146
1937.9166333    42.9997
1938.0000333    53.3538
1938.0833333    47.4003
1938.1666333    45.0621
1938.2500333    38.2622
1938.3333333    37.0778
1938.4166333    30.2779
1938.5000333    20.4009
1938.5833333    21.9086
1938.6666333    21.0316
1938.7500333    9.1545
1938.8333333    -13.4918
1938.9166333    -14.9844
1939.0000333    -14.1694
1939.0833333    -19.8159
1939.1666333    -23.5393
1939.2500333    -28.8784
1939.3333333    -47.9866
1939.4166333    -54.0179
1939.5000333    -51.2033
1939.5833333    -57.0039
1939.6666333    -62.3431
1939.7500333    -75.7594
1939.8333333    -75.0987
1939.9166333    -73.515
1940.0000333    -73.5469
1940.0833333    -67.5017
1940.1666333    -56.6874
1940.2500333    -52.181
1940.3333333    -59.2898
1940.4166333    -35.3988
1940.5000333    -30.1233
1940.5833333    -35.4631
1940.6666333    -26.726
1940.7500333    -28.6815
1940.8333333    -25.1753
1940.9166333    -22.823
1941.0000333    -15.5479
1941.0833333    -16.888
1941.1666333    -15.0744
1941.2500333    -22.2609
1941.3333333    -31.9859
1941.4166333    -20.2493
1941.5000333    -22.6668
1941.5833333    -35.2381
1941.6666333    -43.9632
1941.7500333    -52.0732
1941.8333333    -49.6446
1941.9166333    -42.9853
1942.0000333    -32.7878
1942.0833333    -36.2824
1942.1666333    -34.1618
1942.2500333    -36.7336
1942.3333333    -36.1516
1942.4166333    -26.8772
1942.5000333    -28.0646
1942.5833333    -30.6366
1942.6666333    -8.4393
1942.7500333    7.9116
1942.8333333    22.1856
1942.9166333    31.9211
1943.0000333    39.0411
1943.0833333    41.5457
1943.1666333    45.1273
1943.2500333    47.0163
1943.3333333    31.9823
1943.4166333    19.2559
1943.5000333    16.6832
1943.5833333    24.4183
1943.6666333    35.2303
1943.7500333    25.1959
1943.8333333    26.4692
1943.9166333    28.7425
1944.0000333    27.3233
1944.0833333    20.9812
1944.1666333    9.562
1944.2500333    11.9119
1944.3333333    12.8772
1944.4166333    20.304
1944.5000333    22.423
1944.5833333    10.0035
1944.6666333    -0.6468
1944.7500333    -3.2203
1944.8333333    0.437
1944.9166333    2.7866
1945.0000333    8.5975
1945.0833333    16.1777
1945.1666333    18.6809
1945.2500333    25.4147
1945.3333333    24.3794
1945.4166333    25.8824
1945.5000333    29.9238
1945.5833333    42.8113
1945.6666333    45.3911
1945.7500333    48.9708
1945.8333333    43.6274
1945.9166333    44.3609
1946.0000333    42.325
1946.0833333    39.9814
1946.1666333    32.4071
1946.2500333    34.294
1946.3333333    15.1042
1946.4166333    -8.4704
1946.5000333    -35.5836
1946.5833333    -57.1582
1946.6666333    -80.1175
1946.7500333    -80.0771
1946.8333333    -90.7288
