 1.88700003330000E+03, -3.18817263600403E+01, -9.10872000000000E+01,  1.12871750682962E-01,  1.00000000000000E-02,  8.63495527647843E+06,  1.24749154566257E+05
 1.88708333330000E+03, -3.27702042319779E+01, -6.97896250000000E+01,  1.12754533322110E-01,  1.00800000000000E-02,  8.63496051207391E+06,  1.24750126520566E+05
 1.88716663330000E+03, -3.53507313993132E+01, -5.43314500000000E+01,  1.12637315961259E-01,  1.01606400000000E-02,  8.63496591723329E+06,  1.24751129953527E+05
 1.88725003330000E+03, -3.93879244848575E+01, -4.38264500000000E+01,  1.12520098600407E-01,  1.02419251200000E-02,  8.63497132376114E+06,  1.24752133640542E+05
 1.88733333330000E+03, -4.36313283528090E+01, -3.39049250000000E+01,  1.12332639192643E-01,  1.03238605209600E-02,  8.63497681713908E+06,  1.24753153450830E+05
 1.88741663330000E+03, -4.73848664514126E+01, -2.49198250000000E+01,  1.12215421831791E-01,  1.04064514051277E-02,  8.63498239876226E+06,  1.24754189643398E+05
 1.88750003330000E+03, -5.20243884462598E+01, -1.89604500000000E+01,  1.12098204470940E-01,  1.04897030163687E-02,  8.63498807004824E+06,  1.24755242481411E+05
 1.88758333330000E+03, -5.87987899803256E+01, -1.59732500000000E+01,  1.11980987110088E-01,  1.05736206404997E-02,  8.63499383243736E+06,  1.24756312232264E+05
 1.88766663330000E+03, -6.65894653664173E+01, -2.22329500000000E+01,  1.11863769749237E-01,  1.06582096056236E-02,  8.63499968739308E+06,  1.24757399167645E+05
 1.88775003330000E+03, -6.01592864573164E+01, -3.21465750000000E+01,  1.11746552388385E-01,  1.07434752824686E-02,  8.63500563640239E+06,  1.24758503563610E+05
 1.88783333330000E+03, -3.75838453644739E+01, -3.51373000000000E+01,  1.87899484802222E-02,  1.08294230847284E-02,  8.63501168097613E+06,  1.24759625700645E+05
 1.88791663330000E+03, -2.48440614513601E+01, -3.52435500000000E+01,  1.86727311193705E-02,  1.09160584694062E-02,  8.63501782264945E+06,  1.24760765863746E+05
 1.88800003330000E+03, -2.44996422694350E+01, -3.59268000000000E+01,  1.85555137585189E-02,  1.10033869371615E-02,  8.63502406298213E+06,  1.24761924342486E+05
 1.88808333330000E+03, -2.59783504130375E+01, -4.04563500000000E+01,  1.84382963976673E-02,  1.10914140326588E-02,  8.63503040355903E+06,  1.24763101431088E+05
 1.88816663330000E+03, -2.93815139069911E+01, -4.80629250000000E+01,  1.83210790368156E-02,  1.11801453449200E-02,  8.63503684599043E+06,  1.24764297428504E+05
