1880.5000  -69.7413
1880.5833  -45.2413
1880.6667  -33.5191
1880.7500  -21.8247
1880.8333  -8.0747
1880.9167  -8.7691
1881.0000  -2.7969
1881.0833  0.3976
1881.1667  0.1198
1881.2500  5.6198
1881.3333  8.0087
1881.4167  -1.5191
1881.5000  0.1198
1881.5833  -18.5874
1881.6667  -34.6140
1881.7500  -39.8350
1881.8333  -55.6810
1881.9167  -58.7637
1882.0000  -63.5407
1882.0833  -61.3173
1882.1667  -66.1147
1882.2500  -64.7594
1882.3333  -65.8832
1882.4167  -55.8820
1882.5000  -43.3878
1882.5833  -29.9711
1882.6667  -21.5544
1882.7500  -12.7836
1882.8333  -8.4294
1882.9167  -0.4428
1883.0000  8.8701
1883.0833  10.8076
1883.1667  11.6826
1883.2500  6.5576
1883.3333  1.0160
1883.4167  -8.9424
1883.5000  -22.4215
1883.5833  -29.8609
1883.6667  -31.4754
1883.7500  -39.5106
1883.8333  -32.8209
1883.9167  -40.6103
1884.0000  -45.5039
1884.0833  -48.3891
1884.1667  -45.6411
1884.2500  -46.5513
1884.3333  -45.8324
1884.4167  -44.8218
1884.5000  -40.0946
1884.5833  -37.1279
1884.6667  -32.7113
1884.7500  -28.4437
1884.8333  -34.0261
1884.9167  -30.0947
1885.0000  -32.9688
1885.0833  -33.0318
1885.1667  -30.8670
1885.2500  -27.1828
1885.3333  -20.8569
1885.4167  -8.6282
1885.5000  -9.9218
1885.5833  -2.4205
1885.6667  -0.3527
1885.7500  1.2810
1885.8333  -1.6686
1885.9167  -4.7322
1886.0000  -0.5902
1886.0833  -0.0260
1886.1667  -2.8729
1886.2500  -5.9892
1886.3333  -12.1472
1886.4167  -18.3746
1886.5000  -13.3299
1886.5833  -16.2996
1886.6667  -24.9166
1886.7500  -29.8698
1886.8333  -29.8368
1886.9167  -31.8010
1887.0000  -38.8319
1887.0833  -42.5350
1887.1667  -44.2714
1887.2500  -43.5579
1887.3333  -40.6915
1887.4167  -31.1169
1887.5000  -28.4672
1887.5833  -29.4394
1887.6667  -12.8700
1887.7500  1.9495
1887.8333  15.2272
1887.9167  23.7967
1888.0000  35.2967
1888.0833  49.5319
1888.1667  57.4004
1888.2500  61.7190
1888.3333  61.5516
1888.4167  55.0770
1888.5000  49.3888
1888.5833  46.2715
1888.6667  40.3765
1888.7500  36.7732
1888.8333  33.4060
1888.9167  34.6499
1889.0000  33.9215
1889.0833  24.7774
1889.1667  17.8611
1889.2500  15.4392
1889.3333  24.8088
1889.4167  16.8745
1889.5000  12.6122
1889.5833  7.9042
1889.6667  -0.0260
1889.7500  -11.4701
1889.8333  -19.5531
1889.9167  -25.6777
1890.0000  -35.8996
1890.0833  -40.2043
1890.1667  -42.3567
