 1.96200547580006E+03	 2.05471598043360E-02
 1.96200821370009E+03	 1.72043883209187E-02
 1.96201095160012E+03	 1.42757058619448E-02
 1.96201368950015E+03	 1.12114238693739E-02
 1.96201642740018E+03	 7.24197876736909E-03
 1.96201916530022E+03	 2.03746646985894E-03
 1.96202190320025E+03	-3.90309589718440E-03
 1.96202464110028E+03	-9.46268831787829E-03
 1.96202737900031E+03	-1.36585850209468E-02
 1.96203011690034E+03	-1.64474411763354E-02
 1.96203285480037E+03	-1.89234815723379E-02
 1.96203559270040E+03	-2.26030095448826E-02
 1.96203833060043E+03	-2.82067956000545E-02
 1.96204106850046E+03	-3.48225510623242E-02
 1.96204380640049E+03	-4.00952876760841E-02
 1.96204654430052E+03	-4.13629703104227E-02
 1.96204928220055E+03	-3.70371161036186E-02
 1.96205202010058E+03	-2.74184004649577E-02
 1.96205475800062E+03	-1.45158531590403E-02
 1.96205749590065E+03	-1.04564677059648E-03
 1.96206023380068E+03	 1.07348871943082E-02
 1.96206297170071E+03	 1.96731450861079E-02
 1.96206570960074E+03	 2.56113799604113E-02
 1.96206844750077E+03	 2.88451920545284E-02
 1.96207118540080E+03	 2.96923752543940E-02
 1.96207392330083E+03	 2.84634906275443E-02
 1.96207666120086E+03	 2.56779494679779E-02
 1.96207939910089E+03	 2.21314805093019E-02
 1.96208213700092E+03	 1.85999257131450E-02
 1.96208487490095E+03	 1.53815023249367E-02
 1.96208761280098E+03	 1.21107886025476E-02
 1.96209035070101E+03	 8.07955727017234E-03
 1.96209308860105E+03	 2.86944605374069E-03
 1.96209582650108E+03	-3.16857385982016E-03
 1.96209856440111E+03	-8.97813405234587E-03
 1.96210130230114E+03	-1.34512961529802E-02
 1.96210404020117E+03	-1.62823589596198E-02
 1.96210677810120E+03	-1.83669279104182E-02
 1.96210951600123E+03	-2.12995385196333E-02
 1.96211225390126E+03	-2.61906024099555E-02
 1.96211499180129E+03	-3.26251592732660E-02
 1.96211772970132E+03	-3.85493303195179E-02
 1.96212046760135E+03	-4.12134665016192E-02
 1.96212320550138E+03	-3.85888443832925E-02
 1.96212594340141E+03	-3.04120999389556E-02
 1.96212868130145E+03	-1.82836051510332E-02
 1.96213141920148E+03	-4.83246862719592E-03
 1.96213415710151E+03	 7.48490632480333E-03
 1.96213689500154E+03	 1.72182217360612E-02
 1.96213963290157E+03	 2.40006838537329E-02
 1.96214237080160E+03	 2.80639681403635E-02
 1.96214510870163E+03	 2.97255042151567E-02
 1.96214784660166E+03	 2.92456113026843E-02
 1.96215058450169E+03	 2.70167109681468E-02
 1.96215332240172E+03	 2.37169025403870E-02
 1.96215606030175E+03	 2.01248627017637E-02
 1.96215879820178E+03	 1.66816673914972E-02
 1.96216153610181E+03	 1.32051676335266E-02
 1.96216427400185E+03	 9.07836408186622E-03
 1.96216701190188E+03	 3.82750429064353E-03
 1.96216974980191E+03	-2.33424273277503E-03
 1.96217248770194E+03	-8.43183301124936E-03
 1.96217522560197E+03	-1.32650224433276E-02
 1.96217796350200E+03	-1.62713934755943E-02
 1.96218070140203E+03	-1.80974734360922E-02
 1.96218343930206E+03	-2.03276092376849E-02
 1.96218617720209E+03	-2.43972099017892E-02
 1.96218891510212E+03	-3.04029086956120E-02
 1.96219165300215E+03	-3.66861997515587E-02
 1.96219439090218E+03	-4.05319175895146E-02
 1.96219712880221E+03	-3.95551423315338E-02
 1.96219986670224E+03	-3.29348266699092E-02
 1.96220260460228E+03	-2.17967562252524E-02
 1.96220534250231E+03	-8.58936409378361E-03
 1.96220808040234E+03	 4.09833598679530E-03
 1.96221081830237E+03	 1.45298903393830E-02
 1.96221355620240E+03	 2.21020078647811E-02
 1.96221629410243E+03	 2.69566259411835E-02
 1.96221903200246E+03	 2.94150092690106E-02
 1.96222176990249E+03	 2.97147377935763E-02
 1.96222450780252E+03	 2.81390807057213E-02
 1.96222724570255E+03	 2.52296347763353E-02
 1.96222998360258E+03	 2.17182192384551E-02
 1.96223272150261E+03	 1.81423149608588E-02
 1.96223545940264E+03	 1.44899243713554E-02
 1.96223819730268E+03	 1.02562746705833E-02
 1.96224093520271E+03	 4.94326169619548E-03
 1.96224367310274E+03	-1.35984972528691E-03
 1.96224641100277E+03	-7.77504943223620E-03
 1.96224914890280E+03	-1.30430107801197E-02
 1.96225188680283E+03	-1.63596672430262E-02
 1.96225462470286E+03	-1.80844064401397E-02
 1.96225736260289E+03	-1.97045042703611E-02
 1.96226010050292E+03	-2.28989504347475E-02
 1.96226283840295E+03	-2.82638237398246E-02
 1.96226557630298E+03	-3.46117399551522E-02
 1.96226831420301E+03	-3.93847114886892E-02
 1.96227105210304E+03	-3.99435219527518E-02
 1.96227379000308E+03	-3.49400907073207E-02
 1.96227652790311E+03	-2.49777437982886E-02
 1.96227926580314E+03	-1.22342204563201E-02
 1.96228200370317E+03	 6.45126122971535E-04
 1.96228474160320E+03	 1.16626352446147E-02
 1.96228747950323E+03	 1.99573301348194E-02
 1.96229021740326E+03	 2.55517802905510E-02
 1.96229295530329E+03	 2.87679526482257E-02
 1.96229569320332E+03	 2.98470501662183E-02
 1.96229843110335E+03	 2.89901473391558E-02
 1.96230116900338E+03	 2.65971796090753E-02
 1.96230390690341E+03	 2.33111467793501E-02
 1.96230664480344E+03	 1.97157300928168E-02
 1.96230938270347E+03	 1.59449752930214E-02
