1864.0000333    -87.8243
1864.0833333    -71.4139
1864.1666333    -62.0273
1864.2500333    -57.5576
1864.3333333    -54.8452
1864.4166333    -68.4511
1864.5000333    -63.0711
1864.5833333    -37.8833
1864.6666333    -36.5416
1864.7500333    -42.8924
1864.8333333    -38.4738
1864.9166333    -43.286
1865.0000333    -48.8676
1865.0833333    -49.8336
1865.1666333    -60.0304
1865.2500333    -61.7659
1865.3333333    -65.0396
1865.4166333    -72.1595
1865.5000333    -58.5104
1865.5833333    -54.0918
1865.6666333    -68.9041
1865.7500333    -71.4088
1865.8333333    -66.9903
1865.9166333    -64.1102
1866.0000333    -53.538
1866.0833333    -49.8887
1866.1666333    -47.7779
1866.2500333    -47.2058
1866.3333333    -28.9411
1866.4166333    -18.3688
1866.5000333    -13.1813
1866.5833333    -5.6858
1866.6666333    -21.2674
1866.7500333    -12.2337
1866.8333333    -13.1999
1866.9166333    -10.3198
1867.0000333    -1.2862
1867.0833333    -8.4062
1867.1666333    -7.0647
1867.2500333    -4.1849
1867.3333333    2.5412
1867.4166333    -12.2711
1867.5000333    -26.3145
1867.5833333    -14.973
1867.6666333    -18.2468
1867.7500333    -9.9825
1867.8333333    -19.4103
1867.9166333    -16.5303
1868.0000333    -16.7275
1868.0833333    -18.463
1868.1666333    -16.3523
1868.2500333    -10.3957
1868.3333333    -16.7465
1868.4166333    -10.0205
1868.5000333    -24.8331
1868.5833333    -5.7994
1868.6666333    -14.4579
1868.7500333    -23.1167
1868.8333333    -23.3138
1868.9166333    -14.2801
1869.0000333    -13.7081
1869.0833333    -3.9052
1869.1666333    2.0516
1869.2500333    17.2389
1869.3333333    24.7342
1869.4166333    27.614
1869.5000333    15.109
1869.5833333    11.835
1869.6666333    0.0994
1869.7500333    -2.4056
1869.8333333    2.7819
1869.9166333    2.5848
1870.0000333    -1.4587
1870.0833333    6.8057
1870.1666333    -0.3145
1870.2500333    -0.5119
1870.3333333    -9.9398
1870.4166333    -31.6754
1870.5000333    -44.1805
1870.5833333    -42.8392
1870.6666333    -31.4979
1870.7500333    -25.5415
1870.8333333    -18.8156
1870.9166333    -12.8589
1871.0000333    -9.9794
1871.0833333    -5.5612
1871.1666333    -2.6815
1871.2500333    0.198
1871.3333333    -13.8454
1871.4166333    -14.0426
1871.5000333    -11.9323
1871.5833333    -12.1296
1871.6666333    -7.7114
1871.7500333    -0.9858
1871.8333333    -5.7984
1871.9166333    -5.9957
1872.0000333    -8.5009
1872.0833333    -0.2366
1872.1666333    24.1815
1872.2500333    25.5225
1872.3333333    31.479
1872.4166333    42.051
1872.5000333    44.9304
1872.5833333    36.2716
1872.6666333    41.4589
1872.7500333    36.6459
1872.8333333    37.2179
1872.9166333    41.6359
1873.0000333    45.2845
1873.0833333    51.241
1873.1666333    52.5822
1873.2500333    33.9231
1873.3333333    30.6488
1873.4166333    22.7591
1873.5000333    20.2538
1873.5833333    3.9026
1873.6666333    16.013
1873.7500333    19.6615
1873.8333333    17.9257
1873.9166333    11.5744
1874.0000333    5.223
1874.0833333    5.0256
1874.1666333    3.2897
1874.2500333    -1.5233
1874.3333333    -5.5669
1874.4166333    -11.9182
1874.5000333    -13.6543
1874.5833333    -31.544
1874.6666333    -30.9722
1874.7500333    -40.4007
1874.8333333    -40.5981
1874.9166333    -34.6417
1875.0000333    -31.7625
1875.0833333    -28.883
1875.1666333    -33.6959
1875.2500333    -46.9705
1875.3333333    -44.0911
1875.4166333    -44.2886
1875.5000333    -59.1017
1875.5833333    -57.7607
1875.6666333    -31.0351
1875.7500333    -25.079
1875.8333333    -26.815
1875.9166333    -23.9356
1876.0000333    -21.0565
1876.0833333    -16.6386
1876.1666333    -11.4515
1876.2500333    -10.1108
1876.3333333    -3.3853
1876.4166333    -14.3521
1876.5000333    -6.8576
1876.5833333    26.0218
1876.6666333    25.8242
1876.7500333    6.3956
1876.8333333    10.8134
1876.9166333    26.0004
1877.0000333    35.0334
1877.0833333    39.4512
1877.1666333    37.7151
1877.2500333    37.5173
1877.3333333    38.8581
1877.4166333    41.7374
1877.5000333    43.078
1877.5833333    27.4957
1877.6666333    19.6058
1877.7500333    14.7925
1877.8333333    26.9026
1877.9166333    32.0895
1878.0000333    34.9686
1878.0833333    34.7709
1878.1666333    36.1117
1878.2500333    34.3753
1878.3333333    32.6392
1878.4166333    28.5953
1878.5000333    13.782
1878.5833333    14.3535
1878.6666333    14.9251
1878.7500333    7.0348
1878.8333333    6.8371
1878.9166333    8.1778
1879.0000333    13.3645
1879.0833333    16.2437
1879.1666333    14.5075
1879.2500333    8.9249
1879.3333333    11.804
1879.4166333    0.0678
1879.5000333    -5.5148
1879.5833333    8.1336
1879.6666333    1.782
1879.7500333    8.507
1879.8333333    3.6939
1879.9166333    12.7268
1880.0000333    11.7596
1880.0833333    4.6387
1880.1666333    0.5947
1880.2500333    6.5505
1880.3333333    17.8912
1880.4166333    36.1549
1880.5000333    36.726
1880.5833333    34.2205
1880.6666333    30.5611
1880.7500333    32.2861
1880.8333333    26.319
1880.9166333    33.8135
1881.0000333    34
1881.0833333    43.4175
1881.1666333    44.7581
1881.2500333    39.56
1881.3333333    29.7467
1881.4166333    14.1642
1881.5000333    -14.4955
1881.5833333    -12.3857
1881.6666333    -2.9682
1881.7500333    -5.4741
1881.8333333    -3.7489
1881.9166333    10.6686
1882.0000333    13.5473
1882.0833333    24.1186
1882.1666333    13.536
1882.2500333    10.2609
1882.3333333    23.9091
1882.4166333    19.865
1882.5000333    18.513
1882.5833333    14.8535
1882.6666333    11.9632
1882.7500333    2.5342
1882.8333333    7.7208
1882.9166333    10.5997
1883.0000333    10.7861
1883.0833333    10.5881
1883.1666333    0.3901
1883.2500333    2.4995
1883.3333333    11.5323
1883.4166333    11.3343
1883.5000333    23.8283
1883.5833333    18.2456
1883.6666333    20.7399
1883.7500333    22.8493
1883.8333333    29.5743
1883.9166333    30.9147
1884.0000333    34.9472
1884.0833333    29.3645
1884.1666333    28.7818
1884.2500333    34.3527
1884.3333333    28.3854
1884.4166333    27.4181
1884.5000333    8.3736
1884.5833333    -0.2861
1884.6666333    4.9004
1884.7500333    9.3175
1884.8333333    22.1963
1884.9166333    26.6135
1885.0000333    25.2613
1885.0833333    28.5247
1885.1666333    35.6343
1885.2500333    48.8974
1885.3333333    34.4685
1885.4166333    42.7318
1885.5000333    38.3027
1885.5833333    30.4122
1885.6666333    19.4448
1885.7500333    15.4002
1885.8333333    13.6635
1885.9166333    12.6961
