 1.88650000000000E+03, -1.05985477529645E+01, -2.86096000000000E+01,  4.25812705162426E-02,  1.00000000000000E-02,  6.21103453347958E+04,  1.26179653902064E+05
 1.88658330000000E+03, -8.45070119568057E+00, -1.78596000000000E+01,  4.24688082115283E-02,  1.90000000000000E-01,  1.25929689655481E+05,  1.73357167781723E+05
 1.88666670000000E+03, -5.95180252221522E+00, -2.07763000000000E+01,  4.23563459068140E-02,  3.70000000000000E-01,  4.03696105788876E+05,  3.76102075405031E+05
 1.88675000000000E+03, -3.19279773293826E+00, -2.23596000000000E+01,  4.22438836020997E-02,  5.50000000000000E-01,  6.68971648572901E+05,  5.67729812827741E+05
 1.88683330000000E+03, -1.19012949198118E+00, -2.36096000000000E+01,  4.21314212973853E-02,  7.30000000000000E-01,  1.01952070790088E+06,  8.18044494775972E+05
 1.88691670000000E+03,  6.94991802239886E-01, -2.42763000000000E+01,  5.35978090657268E-02,  9.10000000000000E-01,  1.43834233006471E+06,  1.11243782146664E+06
 1.88700000000000E+03,  2.99614703535591E+00, -1.06930000000000E+01,  5.34853467610125E-02,  1.09000000000000E+00,  1.90525279272668E+06,  1.43403907862448E+06
 1.88708330000000E+03,  7.07533748953453E+00, -4.85960000000000E+00,  5.33728844562981E-02,  1.27000000000000E+00,  2.39793947519035E+06,  1.76489468872361E+06
 1.88716670000000E+03,  1.26728266489793E+01, -1.24430000000000E+01,  5.32604221515838E-02,  1.45000000000000E+00,  2.89311470525524E+06,  2.08721941846070E+06
 1.88725000000000E+03,  1.86647865896211E+01, -7.60960000000000E+00,  5.31479598468695E-02,  1.63000000000000E+00,  3.36770466309944E+06,  2.38463017125500E+06
 1.88733330000000E+03,  2.34484368395593E+01, -1.19430000000000E+01,  5.30354975421552E-02,  1.81000000000000E+00,  3.80000727563461E+06,  2.64327484278133E+06
 1.88741670000000E+03,  2.53251024508357E+01, -1.65263000000000E+01,  5.44985448279276E-02,  1.99000000000000E+00,  4.17075583886953E+06,  2.85277657095562E+06
